run,tag,step,value
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,493,-0.12120900303125381
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,494,-0.11699247360229492
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,495,-0.11398094147443771
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,496,-0.10740551352500916
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,497,-0.10476157814264297
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,498,-0.09928649663925171
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,499,-0.09978814423084259
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,500,-0.0967097282409668
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,501,-0.09783877432346344
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,502,-0.0979168489575386
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,503,-0.09249389171600342
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,504,-0.09025266766548157
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,505,-0.08969385176897049
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,506,-0.09124606102705002
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,507,-0.09353064745664597
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,508,-0.09461735188961029
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,509,-0.09399323165416718
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,510,-0.09491131454706192
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,511,-0.09428475797176361
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,512,-0.10175047069787979
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,513,-0.10299059003591537
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,514,-0.10870669037103653
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,515,-0.11172943562269211
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,516,-0.11691834032535553
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,517,-0.1206420436501503
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,518,-0.12713921070098877
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,519,-0.13465693593025208
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,520,-0.14035241305828094
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,521,-0.14827103912830353
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,522,-0.16065336763858795
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,523,-0.17581039667129517
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,524,-0.19142812490463257
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,525,-0.20354661345481873
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,526,-0.22974905371665955
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,527,-0.24189844727516174
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,528,-0.2640341818332672
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,529,-0.25839963555336
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,530,-0.2693634033203125
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,531,-0.288168340921402
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,532,-0.30395907163619995
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,533,-0.3290109634399414
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,534,-0.3536287546157837
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,535,-0.3899405002593994
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,536,-0.4076281189918518
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,537,-0.42809614539146423
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,538,-0.46808403730392456
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,539,-0.49063166975975037
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,540,-0.5165057182312012
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,541,-0.5399816036224365
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,542,-0.5596139430999756
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,543,-0.5834659337997437
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,544,-0.5756455063819885
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,545,-0.57675701379776
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,546,-0.577844500541687
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,547,-0.5870172381401062
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,548,-0.5670837163925171
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,549,-0.5773501396179199
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,550,-0.5975262522697449
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,551,-0.6110666394233704
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,552,-0.6317174434661865
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,553,-0.6338586211204529
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,554,-0.6704128980636597
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,555,-0.7246344089508057
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,556,-0.721545934677124
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,557,-0.8400431871414185
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,558,-0.8101651072502136
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,559,-0.7872604727745056
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,560,-0.7868474721908569
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,561,-0.7935574650764465
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,562,-0.7910946607589722
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,563,-0.8389231562614441
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,564,-0.7762483954429626
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,565,-0.7872154712677002
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,566,-0.7643736004829407
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,567,-0.7884770631790161
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,568,-0.816376805305481
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,569,-0.7475669384002686
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,570,-0.7562329769134521
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,571,-0.7133899927139282
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,572,-0.7035770416259766
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,573,-0.9558679461479187
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,574,-1.0629019737243652
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,575,-1.157556176185608
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,576,-1.2419744729995728
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,577,-1.158962607383728
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,578,-1.0518940687179565
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,579,-1.0088568925857544
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,580,-0.9373716115951538
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,581,-0.8664010167121887
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,582,-0.8300430774688721
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,583,-0.7366254329681396
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,584,-0.6907622814178467
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,585,-0.6176596283912659
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,586,-0.5538361072540283
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,587,-0.5250536799430847
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,588,-0.44465863704681396
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,589,-0.3992273807525635
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,590,-0.3468628227710724
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,591,-0.2983745336532593
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,592,-0.26970866322517395
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,593,-0.22826820611953735
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,594,-0.17221876978874207
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,595,-0.15613728761672974
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,596,-0.15611828863620758
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,597,-0.137888565659523
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,598,-0.12667906284332275
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,599,-0.1147274523973465
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,600,-0.10903529077768326
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,601,-0.10375459492206573
model_602,Episode_Reward/virtual_leg_angle_deviation_l2,602,-0.1029854491353035
model_602,Episode_Reward/virtual_leg_angle_diff_l2,483,-0.006933249533176422
model_602,Episode_Reward/virtual_leg_angle_diff_l2,484,-0.04392899572849274
model_602,Episode_Reward/virtual_leg_angle_diff_l2,485,-0.13068993389606476
model_602,Episode_Reward/virtual_leg_angle_diff_l2,486,-0.1711600124835968
model_602,Episode_Reward/virtual_leg_angle_diff_l2,487,-0.2081010937690735
model_602,Episode_Reward/virtual_leg_angle_diff_l2,488,-0.19617238640785217
model_602,Episode_Reward/virtual_leg_angle_diff_l2,489,-0.20611895620822906
model_602,Episode_Reward/virtual_leg_angle_diff_l2,490,-0.2361232340335846
model_602,Episode_Reward/virtual_leg_angle_diff_l2,491,-0.24110040068626404
model_602,Episode_Reward/virtual_leg_angle_diff_l2,492,-0.21953880786895752
model_602,Episode_Reward/virtual_leg_angle_diff_l2,493,-0.16748835146427155
model_602,Episode_Reward/virtual_leg_angle_diff_l2,494,-0.15865519642829895
model_602,Episode_Reward/virtual_leg_angle_diff_l2,495,-0.15232457220554352
model_602,Episode_Reward/virtual_leg_angle_diff_l2,496,-0.1361744999885559
model_602,Episode_Reward/virtual_leg_angle_diff_l2,497,-0.12949948012828827
model_602,Episode_Reward/virtual_leg_angle_diff_l2,498,-0.11518272757530212
model_602,Episode_Reward/virtual_leg_angle_diff_l2,499,-0.11668992042541504
model_602,Episode_Reward/virtual_leg_angle_diff_l2,500,-0.10771246254444122
model_602,Episode_Reward/virtual_leg_angle_diff_l2,501,-0.11141881346702576
model_602,Episode_Reward/virtual_leg_angle_diff_l2,502,-0.11089565604925156
model_602,Episode_Reward/virtual_leg_angle_diff_l2,503,-0.09552969038486481
model_602,Episode_Reward/virtual_leg_angle_diff_l2,504,-0.08752866089344025
model_602,Episode_Reward/virtual_leg_angle_diff_l2,505,-0.08395768702030182
model_602,Episode_Reward/virtual_leg_angle_diff_l2,506,-0.0867525041103363
model_602,Episode_Reward/virtual_leg_angle_diff_l2,507,-0.09318429976701736
model_602,Episode_Reward/virtual_leg_angle_diff_l2,508,-0.09543094784021378
model_602,Episode_Reward/virtual_leg_angle_diff_l2,509,-0.09290509670972824
model_602,Episode_Reward/virtual_leg_angle_diff_l2,510,-0.09483189880847931
model_602,Episode_Reward/virtual_leg_angle_diff_l2,511,-0.09325651824474335
model_602,Episode_Reward/virtual_leg_angle_diff_l2,512,-0.11252634972333908
model_602,Episode_Reward/virtual_leg_angle_diff_l2,513,-0.11459807306528091
model_602,Episode_Reward/virtual_leg_angle_diff_l2,514,-0.12748970091342926
model_602,Episode_Reward/virtual_leg_angle_diff_l2,515,-0.13477952778339386
model_602,Episode_Reward/virtual_leg_angle_diff_l2,516,-0.14804600179195404
model_602,Episode_Reward/virtual_leg_angle_diff_l2,517,-0.1563120186328888
model_602,Episode_Reward/virtual_leg_angle_diff_l2,518,-0.17196278274059296
model_602,Episode_Reward/virtual_leg_angle_diff_l2,519,-0.1912449300289154
model_602,Episode_Reward/virtual_leg_angle_diff_l2,520,-0.2039085328578949
model_602,Episode_Reward/virtual_leg_angle_diff_l2,521,-0.22297900915145874
model_602,Episode_Reward/virtual_leg_angle_diff_l2,522,-0.254364013671875
model_602,Episode_Reward/virtual_leg_angle_diff_l2,523,-0.29352694749832153
model_602,Episode_Reward/virtual_leg_angle_diff_l2,524,-0.3339513838291168
model_602,Episode_Reward/virtual_leg_angle_diff_l2,525,-0.3656123876571655
model_602,Episode_Reward/virtual_leg_angle_diff_l2,526,-0.43365010619163513
model_602,Episode_Reward/virtual_leg_angle_diff_l2,527,-0.4655732214450836
model_602,Episode_Reward/virtual_leg_angle_diff_l2,528,-0.5228318572044373
model_602,Episode_Reward/virtual_leg_angle_diff_l2,529,-0.5064842700958252
model_602,Episode_Reward/virtual_leg_angle_diff_l2,530,-0.5355581641197205
model_602,Episode_Reward/virtual_leg_angle_diff_l2,531,-0.5838828086853027
model_602,Episode_Reward/virtual_leg_angle_diff_l2,532,-0.6245117783546448
model_602,Episode_Reward/virtual_leg_angle_diff_l2,533,-0.6893231868743896
model_602,Episode_Reward/virtual_leg_angle_diff_l2,534,-0.7527205944061279
model_602,Episode_Reward/virtual_leg_angle_diff_l2,535,-0.8477048873901367
model_602,Episode_Reward/virtual_leg_angle_diff_l2,536,-0.8929467797279358
model_602,Episode_Reward/virtual_leg_angle_diff_l2,537,-0.9482643604278564
model_602,Episode_Reward/virtual_leg_angle_diff_l2,538,-1.050593376159668
model_602,Episode_Reward/virtual_leg_angle_diff_l2,539,-1.1088695526123047
model_602,Episode_Reward/virtual_leg_angle_diff_l2,540,-1.1764917373657227
model_602,Episode_Reward/virtual_leg_angle_diff_l2,541,-1.2378697395324707
model_602,Episode_Reward/virtual_leg_angle_diff_l2,542,-1.289658546447754
model_602,Episode_Reward/virtual_leg_angle_diff_l2,543,-1.35248601436615
model_602,Episode_Reward/virtual_leg_angle_diff_l2,544,-1.3316025733947754
model_602,Episode_Reward/virtual_leg_angle_diff_l2,545,-1.3343994617462158
model_602,Episode_Reward/virtual_leg_angle_diff_l2,546,-1.337323546409607
model_602,Episode_Reward/virtual_leg_angle_diff_l2,547,-1.3613784313201904
model_602,Episode_Reward/virtual_leg_angle_diff_l2,548,-1.310585379600525
model_602,Episode_Reward/virtual_leg_angle_diff_l2,549,-1.3384324312210083
model_602,Episode_Reward/virtual_leg_angle_diff_l2,550,-1.3946157693862915
model_602,Episode_Reward/virtual_leg_angle_diff_l2,551,-1.4318963289260864
model_602,Episode_Reward/virtual_leg_angle_diff_l2,552,-1.4877839088439941
model_602,Episode_Reward/virtual_leg_angle_diff_l2,553,-1.4963711500167847
model_602,Episode_Reward/virtual_leg_angle_diff_l2,554,-1.5923781394958496
model_602,Episode_Reward/virtual_leg_angle_diff_l2,555,-1.7348343133926392
model_602,Episode_Reward/virtual_leg_angle_diff_l2,556,-1.7275478839874268
model_602,Episode_Reward/virtual_leg_angle_diff_l2,557,-2.03829026222229
model_602,Episode_Reward/virtual_leg_angle_diff_l2,558,-1.9597177505493164
model_602,Episode_Reward/virtual_leg_angle_diff_l2,559,-1.9000835418701172
model_602,Episode_Reward/virtual_leg_angle_diff_l2,560,-1.8970080614089966
model_602,Episode_Reward/virtual_leg_angle_diff_l2,561,-1.9128721952438354
model_602,Episode_Reward/virtual_leg_angle_diff_l2,562,-1.9055216312408447
model_602,Episode_Reward/virtual_leg_angle_diff_l2,563,-2.0299651622772217
model_602,Episode_Reward/virtual_leg_angle_diff_l2,564,-1.8624331951141357
model_602,Episode_Reward/virtual_leg_angle_diff_l2,565,-1.892622947692871
model_602,Episode_Reward/virtual_leg_angle_diff_l2,566,-1.8303546905517578
model_602,Episode_Reward/virtual_leg_angle_diff_l2,567,-1.8935909271240234
model_602,Episode_Reward/virtual_leg_angle_diff_l2,568,-1.9682989120483398
model_602,Episode_Reward/virtual_leg_angle_diff_l2,569,-1.7867043018341064
model_602,Episode_Reward/virtual_leg_angle_diff_l2,570,-1.813191533088684
model_602,Episode_Reward/virtual_leg_angle_diff_l2,571,-1.7016857862472534
model_602,Episode_Reward/virtual_leg_angle_diff_l2,572,-1.6773855686187744
model_602,Episode_Reward/virtual_leg_angle_diff_l2,573,-2.3414289951324463
model_602,Episode_Reward/virtual_leg_angle_diff_l2,574,-2.6250717639923096
model_602,Episode_Reward/virtual_leg_angle_diff_l2,575,-2.8814401626586914
model_602,Episode_Reward/virtual_leg_angle_diff_l2,576,-3.1068429946899414
model_602,Episode_Reward/virtual_leg_angle_diff_l2,577,-2.8888020515441895
model_602,Episode_Reward/virtual_leg_angle_diff_l2,578,-2.606658935546875
model_602,Episode_Reward/virtual_leg_angle_diff_l2,579,-2.494086742401123
model_602,Episode_Reward/virtual_leg_angle_diff_l2,580,-2.302152156829834
model_602,Episode_Reward/virtual_leg_angle_diff_l2,581,-2.1146762371063232
model_602,Episode_Reward/virtual_leg_angle_diff_l2,582,-2.018828868865967
model_602,Episode_Reward/virtual_leg_angle_diff_l2,583,-1.771520733833313
model_602,Episode_Reward/virtual_leg_angle_diff_l2,584,-1.6509051322937012
model_602,Episode_Reward/virtual_leg_angle_diff_l2,585,-1.4615802764892578
model_602,Episode_Reward/virtual_leg_angle_diff_l2,586,-1.2923598289489746
model_602,Episode_Reward/virtual_leg_angle_diff_l2,587,-1.2182230949401855
model_602,Episode_Reward/virtual_leg_angle_diff_l2,588,-1.0063432455062866
model_602,Episode_Reward/virtual_leg_angle_diff_l2,589,-0.888668954372406
model_602,Episode_Reward/virtual_leg_angle_diff_l2,590,-0.7522796392440796
model_602,Episode_Reward/virtual_leg_angle_diff_l2,591,-0.6256642937660217
model_602,Episode_Reward/virtual_leg_angle_diff_l2,592,-0.5515925884246826
model_602,Episode_Reward/virtual_leg_angle_diff_l2,593,-0.4442022442817688
model_602,Episode_Reward/virtual_leg_angle_diff_l2,594,-0.2997986674308777
model_602,Episode_Reward/virtual_leg_angle_diff_l2,595,-0.2602987587451935
model_602,Episode_Reward/virtual_leg_angle_diff_l2,596,-0.2635679841041565
model_602,Episode_Reward/virtual_leg_angle_diff_l2,597,-0.21644431352615356
model_602,Episode_Reward/virtual_leg_angle_diff_l2,598,-0.18768668174743652
model_602,Episode_Reward/virtual_leg_angle_diff_l2,599,-0.15769456326961517
model_602,Episode_Reward/virtual_leg_angle_diff_l2,600,-0.14353150129318237
model_602,Episode_Reward/virtual_leg_angle_diff_l2,601,-0.1306653767824173
model_602,Episode_Reward/virtual_leg_angle_diff_l2,602,-0.12800155580043793
model_602,Episode_Reward/virtual_leg_length_diff_l2,483,-2.6037141651613638e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,484,-0.00011899808305315673
model_602,Episode_Reward/virtual_leg_length_diff_l2,485,-0.0002342992665944621
model_602,Episode_Reward/virtual_leg_length_diff_l2,486,-0.00022559068747796118
model_602,Episode_Reward/virtual_leg_length_diff_l2,487,-0.0002733434666879475
model_602,Episode_Reward/virtual_leg_length_diff_l2,488,-0.00020237869466654956
model_602,Episode_Reward/virtual_leg_length_diff_l2,489,-0.00021918730635661632
model_602,Episode_Reward/virtual_leg_length_diff_l2,490,-0.00026394412270747125
model_602,Episode_Reward/virtual_leg_length_diff_l2,491,-0.00023839352070353925
model_602,Episode_Reward/virtual_leg_length_diff_l2,492,-0.00016365671763196588
model_602,Episode_Reward/virtual_leg_length_diff_l2,493,-6.837775435997173e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,494,-7.194345380412415e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,495,-8.624151087133214e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,496,-0.00010572229803074151
model_602,Episode_Reward/virtual_leg_length_diff_l2,497,-0.0001653406652621925
model_602,Episode_Reward/virtual_leg_length_diff_l2,498,-0.00021730977459810674
model_602,Episode_Reward/virtual_leg_length_diff_l2,499,-0.00025238702073693275
model_602,Episode_Reward/virtual_leg_length_diff_l2,500,-0.0002872365294024348
model_602,Episode_Reward/virtual_leg_length_diff_l2,501,-0.000328349182382226
model_602,Episode_Reward/virtual_leg_length_diff_l2,502,-0.0003178070473950356
model_602,Episode_Reward/virtual_leg_length_diff_l2,503,-0.0003213557356502861
model_602,Episode_Reward/virtual_leg_length_diff_l2,504,-0.00023092812625691295
model_602,Episode_Reward/virtual_leg_length_diff_l2,505,-0.0001422342174919322
model_602,Episode_Reward/virtual_leg_length_diff_l2,506,-8.911819168133661e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,507,-6.772030610591173e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,508,-5.849755689268932e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,509,-5.719281762139872e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,510,-4.459681804291904e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,511,-4.402280319482088e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,512,-4.3342406570445746e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,513,-4.217417517793365e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,514,-3.3955071558011696e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,515,-3.0348262953339145e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,516,-3.473018296062946e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,517,-3.3223259379155934e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,518,-3.639753413153812e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,519,-4.3638407078105956e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,520,-5.193181641516276e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,521,-5.678948946297169e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,522,-7.729044591542333e-05
model_602,Episode_Reward/virtual_leg_length_diff_l2,523,-0.00010784644109662622
model_602,Episode_Reward/virtual_leg_length_diff_l2,524,-0.0001468771370127797
model_602,Episode_Reward/virtual_leg_length_diff_l2,525,-0.00017596427642274648
model_602,Episode_Reward/virtual_leg_length_diff_l2,526,-0.0002601426385808736
model_602,Episode_Reward/virtual_leg_length_diff_l2,527,-0.0003010871878359467
model_602,Episode_Reward/virtual_leg_length_diff_l2,528,-0.00040412897942587733
model_602,Episode_Reward/virtual_leg_length_diff_l2,529,-0.00036302051739767194
model_602,Episode_Reward/virtual_leg_length_diff_l2,530,-0.0004023774527013302
model_602,Episode_Reward/virtual_leg_length_diff_l2,531,-0.00048209421220235527
model_602,Episode_Reward/virtual_leg_length_diff_l2,532,-0.0005474450881592929
model_602,Episode_Reward/virtual_leg_length_diff_l2,533,-0.0006476450944319367
model_602,Episode_Reward/virtual_leg_length_diff_l2,534,-0.0007538519566878676
model_602,Episode_Reward/virtual_leg_length_diff_l2,535,-0.0009697175119072199
model_602,Episode_Reward/virtual_leg_length_diff_l2,536,-0.0010721752187237144
model_602,Episode_Reward/virtual_leg_length_diff_l2,537,-0.0012316883075982332
model_602,Episode_Reward/virtual_leg_length_diff_l2,538,-0.001495491131208837
model_602,Episode_Reward/virtual_leg_length_diff_l2,539,-0.0016116994665935636
model_602,Episode_Reward/virtual_leg_length_diff_l2,540,-0.001758343423716724
model_602,Episode_Reward/virtual_leg_length_diff_l2,541,-0.0018819987308233976
model_602,Episode_Reward/virtual_leg_length_diff_l2,542,-0.0020190647337585688
model_602,Episode_Reward/virtual_leg_length_diff_l2,543,-0.0021825945004820824
model_602,Episode_Reward/virtual_leg_length_diff_l2,544,-0.002145242877304554
model_602,Episode_Reward/virtual_leg_length_diff_l2,545,-0.002157841343432665
model_602,Episode_Reward/virtual_leg_length_diff_l2,546,-0.0021300611551851034
model_602,Episode_Reward/virtual_leg_length_diff_l2,547,-0.002228604629635811
model_602,Episode_Reward/virtual_leg_length_diff_l2,548,-0.002101743360981345
model_602,Episode_Reward/virtual_leg_length_diff_l2,549,-0.0021924839820712805
model_602,Episode_Reward/virtual_leg_length_diff_l2,550,-0.0023256605491042137
model_602,Episode_Reward/virtual_leg_length_diff_l2,551,-0.002455606823787093
model_602,Episode_Reward/virtual_leg_length_diff_l2,552,-0.002609552349895239
model_602,Episode_Reward/virtual_leg_length_diff_l2,553,-0.0026343846693634987
model_602,Episode_Reward/virtual_leg_length_diff_l2,554,-0.002931733150035143
model_602,Episode_Reward/virtual_leg_length_diff_l2,555,-0.0033924272283911705
model_602,Episode_Reward/virtual_leg_length_diff_l2,556,-0.003402390982955694
model_602,Episode_Reward/virtual_leg_length_diff_l2,557,-0.004591300617903471
model_602,Episode_Reward/virtual_leg_length_diff_l2,558,-0.004185250960290432
model_602,Episode_Reward/virtual_leg_length_diff_l2,559,-0.004044851288199425
model_602,Episode_Reward/virtual_leg_length_diff_l2,560,-0.004111982882022858
model_602,Episode_Reward/virtual_leg_length_diff_l2,561,-0.004199897404760122
model_602,Episode_Reward/virtual_leg_length_diff_l2,562,-0.00422381516546011
model_602,Episode_Reward/virtual_leg_length_diff_l2,563,-0.004734376911073923
model_602,Episode_Reward/virtual_leg_length_diff_l2,564,-0.004113538656383753
model_602,Episode_Reward/virtual_leg_length_diff_l2,565,-0.004216365050524473
model_602,Episode_Reward/virtual_leg_length_diff_l2,566,-0.0040018935687839985
model_602,Episode_Reward/virtual_leg_length_diff_l2,567,-0.004297701641917229
model_602,Episode_Reward/virtual_leg_length_diff_l2,568,-0.004754332825541496
model_602,Episode_Reward/virtual_leg_length_diff_l2,569,-0.0039949300698935986
model_602,Episode_Reward/virtual_leg_length_diff_l2,570,-0.0042350031435489655
model_602,Episode_Reward/virtual_leg_length_diff_l2,571,-0.003872706089168787
model_602,Episode_Reward/virtual_leg_length_diff_l2,572,-0.003773428499698639
model_602,Episode_Reward/virtual_leg_length_diff_l2,573,-0.006990115623921156
model_602,Episode_Reward/virtual_leg_length_diff_l2,574,-0.00857719499617815
model_602,Episode_Reward/virtual_leg_length_diff_l2,575,-0.00988026149570942
model_602,Episode_Reward/virtual_leg_length_diff_l2,576,-0.010942467488348484
model_602,Episode_Reward/virtual_leg_length_diff_l2,577,-0.010155800729990005
model_602,Episode_Reward/virtual_leg_length_diff_l2,578,-0.009007895365357399
model_602,Episode_Reward/virtual_leg_length_diff_l2,579,-0.008571784943342209
model_602,Episode_Reward/virtual_leg_length_diff_l2,580,-0.007845195941627026
model_602,Episode_Reward/virtual_leg_length_diff_l2,581,-0.007175753824412823
model_602,Episode_Reward/virtual_leg_length_diff_l2,582,-0.00697345519438386
model_602,Episode_Reward/virtual_leg_length_diff_l2,583,-0.006009018048644066
model_602,Episode_Reward/virtual_leg_length_diff_l2,584,-0.005453174468129873
model_602,Episode_Reward/virtual_leg_length_diff_l2,585,-0.004811493214219809
model_602,Episode_Reward/virtual_leg_length_diff_l2,586,-0.004150424152612686
model_602,Episode_Reward/virtual_leg_length_diff_l2,587,-0.004056404810398817
model_602,Episode_Reward/virtual_leg_length_diff_l2,588,-0.0031998110935091972
model_602,Episode_Reward/virtual_leg_length_diff_l2,589,-0.0027883315924555063
model_602,Episode_Reward/virtual_leg_length_diff_l2,590,-0.0023325751535594463
model_602,Episode_Reward/virtual_leg_length_diff_l2,591,-0.00178628065623343
model_602,Episode_Reward/virtual_leg_length_diff_l2,592,-0.0015903597231954336
model_602,Episode_Reward/virtual_leg_length_diff_l2,593,-0.0011485369177535176
model_602,Episode_Reward/virtual_leg_length_diff_l2,594,-0.0005686855292879045
model_602,Episode_Reward/virtual_leg_length_diff_l2,595,-0.00044148220331408083
model_602,Episode_Reward/virtual_leg_length_diff_l2,596,-0.0005020241951569915
model_602,Episode_Reward/virtual_leg_length_diff_l2,597,-0.0003422712907195091
model_602,Episode_Reward/virtual_leg_length_diff_l2,598,-0.0002703054342418909
model_602,Episode_Reward/virtual_leg_length_diff_l2,599,-0.00017247920914087445
