run,tag,step,value
model_681,Episode_Reward/front_clearance,631,19.99988555908203
model_681,Episode_Reward/front_clearance,632,19.99988555908203
model_681,Episode_Reward/front_clearance,633,19.99988555908203
model_681,Episode_Reward/front_clearance,634,19.99988555908203
model_681,Episode_Reward/front_clearance,635,19.99988555908203
model_681,Episode_Reward/front_clearance,636,19.99988555908203
model_681,Episode_Reward/front_clearance,637,19.99988555908203
model_681,Episode_Reward/front_clearance,638,19.99988555908203
model_681,Episode_Reward/front_clearance,639,19.99988555908203
model_681,Episode_Reward/front_clearance,640,19.99988555908203
model_681,Episode_Reward/front_clearance,641,19.99988555908203
model_681,Episode_Reward/front_clearance,642,19.99988555908203
model_681,Episode_Reward/front_clearance,643,19.99988555908203
model_681,Episode_Reward/front_clearance,644,19.99988555908203
model_681,Episode_Reward/front_clearance,645,19.99988555908203
model_681,Episode_Reward/front_clearance,646,19.99988555908203
model_681,Episode_Reward/front_clearance,647,19.99988555908203
model_681,Episode_Reward/front_clearance,648,19.99988555908203
model_681,Episode_Reward/front_clearance,649,19.99988555908203
model_681,Episode_Reward/front_clearance,650,19.99988555908203
model_681,Episode_Reward/front_clearance,651,19.99988555908203
model_681,Episode_Reward/front_clearance,652,19.99988555908203
model_681,Episode_Reward/front_clearance,653,19.99988555908203
model_681,Episode_Reward/front_clearance,654,19.99988555908203
model_681,Episode_Reward/front_clearance,655,19.99988555908203
model_681,Episode_Reward/front_clearance,656,19.99988555908203
model_681,Episode_Reward/front_clearance,657,19.99988555908203
model_681,Episode_Reward/front_clearance,658,19.99988555908203
model_681,Episode_Reward/front_clearance,659,19.99988555908203
model_681,Episode_Reward/front_clearance,660,19.99988555908203
model_681,Episode_Reward/front_clearance,661,19.99988555908203
model_681,Episode_Reward/front_clearance,662,19.99988555908203
model_681,Episode_Reward/front_clearance,663,19.99988555908203
model_681,Episode_Reward/front_clearance,664,19.99988555908203
model_681,Episode_Reward/front_clearance,665,19.99988555908203
model_681,Episode_Reward/front_clearance,666,19.99988555908203
model_681,Episode_Reward/front_clearance,667,19.99988555908203
model_681,Episode_Reward/front_clearance,668,19.99988555908203
model_681,Episode_Reward/front_clearance,669,19.99988555908203
model_681,Episode_Reward/front_clearance,670,19.99988555908203
model_681,Episode_Reward/front_clearance,671,19.99988555908203
model_681,Episode_Reward/front_clearance,672,19.99988555908203
model_681,Episode_Reward/front_clearance,673,19.99988555908203
model_681,Episode_Reward/front_clearance,674,19.99988555908203
model_681,Episode_Reward/front_clearance,675,19.99988555908203
model_681,Episode_Reward/front_clearance,676,19.99988555908203
model_681,Episode_Reward/front_clearance,677,19.99988555908203
model_681,Episode_Reward/front_clearance,678,19.99988555908203
model_681,Episode_Reward/front_clearance,679,19.99988555908203
model_681,Episode_Reward/front_clearance,680,19.99988555908203
model_681,Episode_Reward/front_clearance,681,19.99988555908203
model_681,Episode_Reward/leg_acc_l2,602,-0.16232240200042725
model_681,Episode_Reward/leg_acc_l2,603,-0.19608262181282043
model_681,Episode_Reward/leg_acc_l2,604,-0.1909208446741104
model_681,Episode_Reward/leg_acc_l2,605,-0.190187007188797
model_681,Episode_Reward/leg_acc_l2,606,-0.19377800822257996
model_681,Episode_Reward/leg_acc_l2,607,-0.19233593344688416
model_681,Episode_Reward/leg_acc_l2,608,-0.17859911918640137
model_681,Episode_Reward/leg_acc_l2,609,-0.19198451936244965
model_681,Episode_Reward/leg_acc_l2,610,-0.2293636053800583
model_681,Episode_Reward/leg_acc_l2,611,-0.17776191234588623
model_681,Episode_Reward/leg_acc_l2,612,-0.16527631878852844
model_681,Episode_Reward/leg_acc_l2,613,-0.15745264291763306
model_681,Episode_Reward/leg_acc_l2,614,-0.1569976806640625
model_681,Episode_Reward/leg_acc_l2,615,-0.15112720429897308
model_681,Episode_Reward/leg_acc_l2,616,-0.13638590276241302
model_681,Episode_Reward/leg_acc_l2,617,-0.13299284875392914
model_681,Episode_Reward/leg_acc_l2,618,-0.1407838612794876
model_681,Episode_Reward/leg_acc_l2,619,-0.13920840620994568
model_681,Episode_Reward/leg_acc_l2,620,-0.14939872920513153
model_681,Episode_Reward/leg_acc_l2,621,-0.15080077946186066
model_681,Episode_Reward/leg_acc_l2,622,-0.15386570990085602
model_681,Episode_Reward/leg_acc_l2,623,-0.15282832086086273
model_681,Episode_Reward/leg_acc_l2,624,-0.14749383926391602
model_681,Episode_Reward/leg_acc_l2,625,-0.12489372491836548
model_681,Episode_Reward/leg_acc_l2,626,-0.14683011174201965
model_681,Episode_Reward/leg_acc_l2,627,-0.14556071162223816
model_681,Episode_Reward/leg_acc_l2,628,-0.15056321024894714
model_681,Episode_Reward/leg_acc_l2,629,-0.1696924865245819
model_681,Episode_Reward/leg_acc_l2,630,-0.1774248480796814
model_681,Episode_Reward/leg_acc_l2,631,-0.2333226203918457
model_681,Episode_Reward/leg_acc_l2,632,-0.19814421236515045
model_681,Episode_Reward/leg_acc_l2,633,-0.16372081637382507
model_681,Episode_Reward/leg_acc_l2,634,-0.1598440557718277
model_681,Episode_Reward/leg_acc_l2,635,-0.14396478235721588
model_681,Episode_Reward/leg_acc_l2,636,-0.11826449632644653
model_681,Episode_Reward/leg_acc_l2,637,-0.09875261783599854
model_681,Episode_Reward/leg_acc_l2,638,-0.0925237238407135
model_681,Episode_Reward/leg_acc_l2,639,-0.08937092125415802
model_681,Episode_Reward/leg_acc_l2,640,-0.08652416616678238
model_681,Episode_Reward/leg_acc_l2,641,-0.07636042684316635
model_681,Episode_Reward/leg_acc_l2,642,-0.08132432401180267
model_681,Episode_Reward/leg_acc_l2,643,-0.08252578228712082
model_681,Episode_Reward/leg_acc_l2,644,-0.07991701364517212
model_681,Episode_Reward/leg_acc_l2,645,-0.08261659741401672
model_681,Episode_Reward/leg_acc_l2,646,-0.08968041837215424
model_681,Episode_Reward/leg_acc_l2,647,-0.08361310511827469
model_681,Episode_Reward/leg_acc_l2,648,-0.08420416712760925
model_681,Episode_Reward/leg_acc_l2,649,-0.08538038283586502
model_681,Episode_Reward/leg_acc_l2,650,-0.08312099426984787
model_681,Episode_Reward/leg_acc_l2,651,-0.07216551899909973
model_681,Episode_Reward/leg_acc_l2,652,-0.08061148226261139
model_681,Episode_Reward/leg_acc_l2,653,-0.08545379340648651
model_681,Episode_Reward/leg_acc_l2,654,-0.07274460047483444
model_681,Episode_Reward/leg_acc_l2,655,-0.07801756262779236
model_681,Episode_Reward/leg_acc_l2,656,-0.07154140621423721
model_681,Episode_Reward/leg_acc_l2,657,-0.076368048787117
model_681,Episode_Reward/leg_acc_l2,658,-0.07817775756120682
model_681,Episode_Reward/leg_acc_l2,659,-0.06829065084457397
model_681,Episode_Reward/leg_acc_l2,660,-0.07049280405044556
model_681,Episode_Reward/leg_acc_l2,661,-0.07258956879377365
model_681,Episode_Reward/leg_acc_l2,662,-0.0800955593585968
model_681,Episode_Reward/leg_acc_l2,663,-0.06792423874139786
model_681,Episode_Reward/leg_acc_l2,664,-0.07550042867660522
model_681,Episode_Reward/leg_acc_l2,665,-0.07517413049936295
model_681,Episode_Reward/leg_acc_l2,666,-0.08514198660850525
model_681,Episode_Reward/leg_acc_l2,667,-0.07229915261268616
model_681,Episode_Reward/leg_acc_l2,668,-0.07787317782640457
model_681,Episode_Reward/leg_acc_l2,669,-0.08539555966854095
model_681,Episode_Reward/leg_acc_l2,670,-0.08481688052415848
model_681,Episode_Reward/leg_acc_l2,671,-0.08492095023393631
model_681,Episode_Reward/leg_acc_l2,672,-0.0802791565656662
model_681,Episode_Reward/leg_acc_l2,673,-0.07446645945310593
model_681,Episode_Reward/leg_acc_l2,674,-0.07621756941080093
model_681,Episode_Reward/leg_acc_l2,675,-0.0701826810836792
model_681,Episode_Reward/leg_acc_l2,676,-0.0706201046705246
model_681,Episode_Reward/leg_acc_l2,677,-0.07137002050876617
model_681,Episode_Reward/leg_acc_l2,678,-0.0669378936290741
model_681,Episode_Reward/leg_acc_l2,679,-0.06357606500387192
model_681,Episode_Reward/leg_acc_l2,680,-0.06408531963825226
model_681,Episode_Reward/leg_acc_l2,681,-0.06451276689767838
model_681,Episode_Reward/leg_action_rate_l2,602,-0.0061063338071107864
model_681,Episode_Reward/leg_action_rate_l2,603,-0.008399680256843567
model_681,Episode_Reward/leg_action_rate_l2,604,-0.011721115559339523
model_681,Episode_Reward/leg_action_rate_l2,605,-0.014352413825690746
model_681,Episode_Reward/leg_action_rate_l2,606,-0.017011690884828568
model_681,Episode_Reward/leg_action_rate_l2,607,-0.019307216629385948
model_681,Episode_Reward/leg_action_rate_l2,608,-0.0217629075050354
model_681,Episode_Reward/leg_action_rate_l2,609,-0.025066938251256943
model_681,Episode_Reward/leg_action_rate_l2,610,-0.026985038071870804
model_681,Episode_Reward/leg_action_rate_l2,611,-0.027821490541100502
model_681,Episode_Reward/leg_action_rate_l2,612,-0.02700680121779442
model_681,Episode_Reward/leg_action_rate_l2,613,-0.0265884380787611
model_681,Episode_Reward/leg_action_rate_l2,614,-0.02647898718714714
model_681,Episode_Reward/leg_action_rate_l2,615,-0.02652539312839508
model_681,Episode_Reward/leg_action_rate_l2,616,-0.02627241238951683
model_681,Episode_Reward/leg_action_rate_l2,617,-0.026621323078870773
model_681,Episode_Reward/leg_action_rate_l2,618,-0.026118066161870956
model_681,Episode_Reward/leg_action_rate_l2,619,-0.025880156084895134
model_681,Episode_Reward/leg_action_rate_l2,620,-0.02627362497150898
model_681,Episode_Reward/leg_action_rate_l2,621,-0.02624163217842579
model_681,Episode_Reward/leg_action_rate_l2,622,-0.026139207184314728
model_681,Episode_Reward/leg_action_rate_l2,623,-0.02630305290222168
model_681,Episode_Reward/leg_action_rate_l2,624,-0.02638435922563076
model_681,Episode_Reward/leg_action_rate_l2,625,-0.026133378967642784
model_681,Episode_Reward/leg_action_rate_l2,626,-0.026080753654241562
model_681,Episode_Reward/leg_action_rate_l2,627,-0.026346638798713684
model_681,Episode_Reward/leg_action_rate_l2,628,-0.025912195444107056
model_681,Episode_Reward/leg_action_rate_l2,629,-0.02641032636165619
model_681,Episode_Reward/leg_action_rate_l2,630,-0.026312055066227913
model_681,Episode_Reward/leg_action_rate_l2,631,-0.026223281398415565
model_681,Episode_Reward/leg_action_rate_l2,632,-0.026348065584897995
model_681,Episode_Reward/leg_action_rate_l2,633,-0.026068279519677162
model_681,Episode_Reward/leg_action_rate_l2,634,-0.02565724588930607
model_681,Episode_Reward/leg_action_rate_l2,635,-0.025638636201620102
model_681,Episode_Reward/leg_action_rate_l2,636,-0.025541752576828003
model_681,Episode_Reward/leg_action_rate_l2,637,-0.025516454130411148
model_681,Episode_Reward/leg_action_rate_l2,638,-0.025501372292637825
model_681,Episode_Reward/leg_action_rate_l2,639,-0.02547788806259632
model_681,Episode_Reward/leg_action_rate_l2,640,-0.025187576189637184
model_681,Episode_Reward/leg_action_rate_l2,641,-0.02511904016137123
model_681,Episode_Reward/leg_action_rate_l2,642,-0.025151396170258522
model_681,Episode_Reward/leg_action_rate_l2,643,-0.02506277710199356
model_681,Episode_Reward/leg_action_rate_l2,644,-0.02464843913912773
model_681,Episode_Reward/leg_action_rate_l2,645,-0.024791164323687553
model_681,Episode_Reward/leg_action_rate_l2,646,-0.02433200739324093
model_681,Episode_Reward/leg_action_rate_l2,647,-0.02451005019247532
model_681,Episode_Reward/leg_action_rate_l2,648,-0.024093622341752052
model_681,Episode_Reward/leg_action_rate_l2,649,-0.023967191576957703
model_681,Episode_Reward/leg_action_rate_l2,650,-0.023884322494268417
model_681,Episode_Reward/leg_action_rate_l2,651,-0.023360367864370346
model_681,Episode_Reward/leg_action_rate_l2,652,-0.02319747395813465
model_681,Episode_Reward/leg_action_rate_l2,653,-0.02287188358604908
model_681,Episode_Reward/leg_action_rate_l2,654,-0.022641394287347794
model_681,Episode_Reward/leg_action_rate_l2,655,-0.02288152649998665
model_681,Episode_Reward/leg_action_rate_l2,656,-0.022354818880558014
model_681,Episode_Reward/leg_action_rate_l2,657,-0.021818796172738075
model_681,Episode_Reward/leg_action_rate_l2,658,-0.022284524515271187
model_681,Episode_Reward/leg_action_rate_l2,659,-0.021798348054289818
model_681,Episode_Reward/leg_action_rate_l2,660,-0.021528035402297974
model_681,Episode_Reward/leg_action_rate_l2,661,-0.02163701131939888
model_681,Episode_Reward/leg_action_rate_l2,662,-0.02125268615782261
model_681,Episode_Reward/leg_action_rate_l2,663,-0.021041657775640488
model_681,Episode_Reward/leg_action_rate_l2,664,-0.02107008546590805
model_681,Episode_Reward/leg_action_rate_l2,665,-0.020801153033971786
model_681,Episode_Reward/leg_action_rate_l2,666,-0.020303810015320778
model_681,Episode_Reward/leg_action_rate_l2,667,-0.020229823887348175
model_681,Episode_Reward/leg_action_rate_l2,668,-0.020203500986099243
model_681,Episode_Reward/leg_action_rate_l2,669,-0.01986032910645008
model_681,Episode_Reward/leg_action_rate_l2,670,-0.019702032208442688
model_681,Episode_Reward/leg_action_rate_l2,671,-0.019388053566217422
model_681,Episode_Reward/leg_action_rate_l2,672,-0.019321879372000694
model_681,Episode_Reward/leg_action_rate_l2,673,-0.01935539022088051
model_681,Episode_Reward/leg_action_rate_l2,674,-0.018614649772644043
model_681,Episode_Reward/leg_action_rate_l2,675,-0.01885295659303665
model_681,Episode_Reward/leg_action_rate_l2,676,-0.018681470304727554
model_681,Episode_Reward/leg_action_rate_l2,677,-0.018281785771250725
model_681,Episode_Reward/leg_action_rate_l2,678,-0.017997968941926956
model_681,Episode_Reward/leg_action_rate_l2,679,-0.017685990780591965
model_681,Episode_Reward/leg_action_rate_l2,680,-0.01767195574939251
model_681,Episode_Reward/leg_action_rate_l2,681,-0.017554638907313347
model_681,Episode_Reward/lin_vel_xy_l2,602,-0.0026540751568973064
model_681,Episode_Reward/lin_vel_xy_l2,603,-0.006959328893572092
model_681,Episode_Reward/lin_vel_xy_l2,604,-0.009468778036534786
model_681,Episode_Reward/lin_vel_xy_l2,605,-0.008075479418039322
model_681,Episode_Reward/lin_vel_xy_l2,606,-0.009641937911510468
model_681,Episode_Reward/lin_vel_xy_l2,607,-0.006585846655070782
model_681,Episode_Reward/lin_vel_xy_l2,608,-0.007527881767600775
model_681,Episode_Reward/lin_vel_xy_l2,609,-0.00993473269045353
model_681,Episode_Reward/lin_vel_xy_l2,610,-0.008130185306072235
model_681,Episode_Reward/lin_vel_xy_l2,611,-0.004922725725919008
model_681,Episode_Reward/lin_vel_xy_l2,612,-0.0014707660302519798
model_681,Episode_Reward/lin_vel_xy_l2,613,-0.0013961861841380596
model_681,Episode_Reward/lin_vel_xy_l2,614,-0.001436940860003233
model_681,Episode_Reward/lin_vel_xy_l2,615,-0.0013147970894351602
model_681,Episode_Reward/lin_vel_xy_l2,616,-0.0014702787157148123
model_681,Episode_Reward/lin_vel_xy_l2,617,-0.001746274414472282
model_681,Episode_Reward/lin_vel_xy_l2,618,-0.0019503067014738917
model_681,Episode_Reward/lin_vel_xy_l2,619,-0.0022976675536483526
model_681,Episode_Reward/lin_vel_xy_l2,620,-0.002776016015559435
model_681,Episode_Reward/lin_vel_xy_l2,621,-0.003061473136767745
model_681,Episode_Reward/lin_vel_xy_l2,622,-0.003302498022094369
model_681,Episode_Reward/lin_vel_xy_l2,623,-0.003239582059904933
model_681,Episode_Reward/lin_vel_xy_l2,624,-0.0032247991766780615
model_681,Episode_Reward/lin_vel_xy_l2,625,-0.0029588949400931597
model_681,Episode_Reward/lin_vel_xy_l2,626,-0.0026129838079214096
model_681,Episode_Reward/lin_vel_xy_l2,627,-0.0026774085126817226
model_681,Episode_Reward/lin_vel_xy_l2,628,-0.0023703831247985363
model_681,Episode_Reward/lin_vel_xy_l2,629,-0.002173866145312786
model_681,Episode_Reward/lin_vel_xy_l2,630,-0.0019989695865660906
model_681,Episode_Reward/lin_vel_xy_l2,631,-0.0018251570872962475
model_681,Episode_Reward/lin_vel_xy_l2,632,-0.0018647980177775025
model_681,Episode_Reward/lin_vel_xy_l2,633,-0.0017139961710199714
model_681,Episode_Reward/lin_vel_xy_l2,634,-0.0018048130441457033
model_681,Episode_Reward/lin_vel_xy_l2,635,-0.001954668201506138
model_681,Episode_Reward/lin_vel_xy_l2,636,-0.0024315372575074434
model_681,Episode_Reward/lin_vel_xy_l2,637,-0.002869956661015749
model_681,Episode_Reward/lin_vel_xy_l2,638,-0.0035862945951521397
model_681,Episode_Reward/lin_vel_xy_l2,639,-0.00432110670953989
model_681,Episode_Reward/lin_vel_xy_l2,640,-0.005311229266226292
model_681,Episode_Reward/lin_vel_xy_l2,641,-0.006558098364621401
model_681,Episode_Reward/lin_vel_xy_l2,642,-0.008415235206484795
model_681,Episode_Reward/lin_vel_xy_l2,643,-0.010295189917087555
model_681,Episode_Reward/lin_vel_xy_l2,644,-0.011786929331719875
model_681,Episode_Reward/lin_vel_xy_l2,645,-0.013765737414360046
model_681,Episode_Reward/lin_vel_xy_l2,646,-0.015132681466639042
model_681,Episode_Reward/lin_vel_xy_l2,647,-0.01709986850619316
model_681,Episode_Reward/lin_vel_xy_l2,648,-0.018420977517962456
model_681,Episode_Reward/lin_vel_xy_l2,649,-0.020845752209424973
model_681,Episode_Reward/lin_vel_xy_l2,650,-0.022840270772576332
model_681,Episode_Reward/lin_vel_xy_l2,651,-0.02462206594645977
model_681,Episode_Reward/lin_vel_xy_l2,652,-0.026607882231473923
model_681,Episode_Reward/lin_vel_xy_l2,653,-0.028037725016474724
model_681,Episode_Reward/lin_vel_xy_l2,654,-0.030850017443299294
model_681,Episode_Reward/lin_vel_xy_l2,655,-0.032687295228242874
model_681,Episode_Reward/lin_vel_xy_l2,656,-0.03474004194140434
model_681,Episode_Reward/lin_vel_xy_l2,657,-0.03672763705253601
model_681,Episode_Reward/lin_vel_xy_l2,658,-0.03839711844921112
model_681,Episode_Reward/lin_vel_xy_l2,659,-0.040992897003889084
model_681,Episode_Reward/lin_vel_xy_l2,660,-0.04184827208518982
model_681,Episode_Reward/lin_vel_xy_l2,661,-0.04381636902689934
model_681,Episode_Reward/lin_vel_xy_l2,662,-0.04499456658959389
model_681,Episode_Reward/lin_vel_xy_l2,663,-0.046707283705472946
model_681,Episode_Reward/lin_vel_xy_l2,664,-0.04794829338788986
model_681,Episode_Reward/lin_vel_xy_l2,665,-0.049382783472537994
model_681,Episode_Reward/lin_vel_xy_l2,666,-0.05089348927140236
model_681,Episode_Reward/lin_vel_xy_l2,667,-0.05253035947680473
model_681,Episode_Reward/lin_vel_xy_l2,668,-0.054140254855155945
model_681,Episode_Reward/lin_vel_xy_l2,669,-0.05479225888848305
model_681,Episode_Reward/lin_vel_xy_l2,670,-0.05603799596428871
model_681,Episode_Reward/lin_vel_xy_l2,671,-0.057174716144800186
model_681,Episode_Reward/lin_vel_xy_l2,672,-0.058054327964782715
model_681,Episode_Reward/lin_vel_xy_l2,673,-0.058895304799079895
model_681,Episode_Reward/lin_vel_xy_l2,674,-0.06015434116125107
model_681,Episode_Reward/lin_vel_xy_l2,675,-0.060490719974040985
model_681,Episode_Reward/lin_vel_xy_l2,676,-0.060950689017772675
model_681,Episode_Reward/lin_vel_xy_l2,677,-0.062104079872369766
model_681,Episode_Reward/lin_vel_xy_l2,678,-0.06331327557563782
model_681,Episode_Reward/lin_vel_xy_l2,679,-0.0652947872877121
model_681,Episode_Reward/lin_vel_xy_l2,680,-0.06635679304599762
model_681,Episode_Reward/lin_vel_xy_l2,681,-0.0669936090707779
model_681,Episode_Reward/lin_vel_z_l2,602,-0.011274036020040512
model_681,Episode_Reward/lin_vel_z_l2,603,-0.011784186586737633
model_681,Episode_Reward/lin_vel_z_l2,604,-0.013174657709896564
model_681,Episode_Reward/lin_vel_z_l2,605,-0.012634437531232834
model_681,Episode_Reward/lin_vel_z_l2,606,-0.013339659199118614
model_681,Episode_Reward/lin_vel_z_l2,607,-0.011264577507972717
model_681,Episode_Reward/lin_vel_z_l2,608,-0.011731364764273167
model_681,Episode_Reward/lin_vel_z_l2,609,-0.013489805161952972
model_681,Episode_Reward/lin_vel_z_l2,610,-0.012077673338353634
model_681,Episode_Reward/lin_vel_z_l2,611,-0.008921802043914795
model_681,Episode_Reward/lin_vel_z_l2,612,-0.004984824452549219
model_681,Episode_Reward/lin_vel_z_l2,613,-0.005025453865528107
model_681,Episode_Reward/lin_vel_z_l2,614,-0.005065448582172394
model_681,Episode_Reward/lin_vel_z_l2,615,-0.005022434052079916
model_681,Episode_Reward/lin_vel_z_l2,616,-0.005110627971589565
model_681,Episode_Reward/lin_vel_z_l2,617,-0.005120833404362202
model_681,Episode_Reward/lin_vel_z_l2,618,-0.00504873413592577
model_681,Episode_Reward/lin_vel_z_l2,619,-0.0051058256067335606
model_681,Episode_Reward/lin_vel_z_l2,620,-0.005144387949258089
model_681,Episode_Reward/lin_vel_z_l2,621,-0.005091799423098564
model_681,Episode_Reward/lin_vel_z_l2,622,-0.005079767666757107
model_681,Episode_Reward/lin_vel_z_l2,623,-0.005244806408882141
model_681,Episode_Reward/lin_vel_z_l2,624,-0.00512614194303751
model_681,Episode_Reward/lin_vel_z_l2,625,-0.005129745230078697
model_681,Episode_Reward/lin_vel_z_l2,626,-0.005118783097714186
model_681,Episode_Reward/lin_vel_z_l2,627,-0.005158326122909784
model_681,Episode_Reward/lin_vel_z_l2,628,-0.0051770294085145
model_681,Episode_Reward/lin_vel_z_l2,629,-0.00533064641058445
model_681,Episode_Reward/lin_vel_z_l2,630,-0.005144184455275536
model_681,Episode_Reward/lin_vel_z_l2,631,-0.005185127258300781
model_681,Episode_Reward/lin_vel_z_l2,632,-0.0051678321324288845
model_681,Episode_Reward/lin_vel_z_l2,633,-0.004992418922483921
model_681,Episode_Reward/lin_vel_z_l2,634,-0.005105920135974884
model_681,Episode_Reward/lin_vel_z_l2,635,-0.0051124561578035355
model_681,Episode_Reward/lin_vel_z_l2,636,-0.005016750190407038
model_681,Episode_Reward/lin_vel_z_l2,637,-0.004996434785425663
model_681,Episode_Reward/lin_vel_z_l2,638,-0.004975666292011738
model_681,Episode_Reward/lin_vel_z_l2,639,-0.0049721430987119675
model_681,Episode_Reward/lin_vel_z_l2,640,-0.004986253101378679
model_681,Episode_Reward/lin_vel_z_l2,641,-0.004889885429292917
model_681,Episode_Reward/lin_vel_z_l2,642,-0.004906821995973587
model_681,Episode_Reward/lin_vel_z_l2,643,-0.004911353345960379
model_681,Episode_Reward/lin_vel_z_l2,644,-0.0048233261331915855
model_681,Episode_Reward/lin_vel_z_l2,645,-0.0048037017695605755
model_681,Episode_Reward/lin_vel_z_l2,646,-0.004784415476024151
model_681,Episode_Reward/lin_vel_z_l2,647,-0.0047674402594566345
model_681,Episode_Reward/lin_vel_z_l2,648,-0.0047323498874902725
model_681,Episode_Reward/lin_vel_z_l2,649,-0.004718330688774586
model_681,Episode_Reward/lin_vel_z_l2,650,-0.0046771615743637085
model_681,Episode_Reward/lin_vel_z_l2,651,-0.004606501664966345
model_681,Episode_Reward/lin_vel_z_l2,652,-0.00462608877569437
model_681,Episode_Reward/lin_vel_z_l2,653,-0.004573947284370661
model_681,Episode_Reward/lin_vel_z_l2,654,-0.0045521860010921955
model_681,Episode_Reward/lin_vel_z_l2,655,-0.004514916799962521
model_681,Episode_Reward/lin_vel_z_l2,656,-0.004455019254237413
model_681,Episode_Reward/lin_vel_z_l2,657,-0.00448612030595541
model_681,Episode_Reward/lin_vel_z_l2,658,-0.0045140585862100124
model_681,Episode_Reward/lin_vel_z_l2,659,-0.004563827998936176
model_681,Episode_Reward/lin_vel_z_l2,660,-0.004534260369837284
model_681,Episode_Reward/lin_vel_z_l2,661,-0.004489224404096603
model_681,Episode_Reward/lin_vel_z_l2,662,-0.0044847833923995495
model_681,Episode_Reward/lin_vel_z_l2,663,-0.004369872622191906
model_681,Episode_Reward/lin_vel_z_l2,664,-0.0044412072747945786
model_681,Episode_Reward/lin_vel_z_l2,665,-0.004413315560668707
model_681,Episode_Reward/lin_vel_z_l2,666,-0.004518205299973488
model_681,Episode_Reward/lin_vel_z_l2,667,-0.004347642883658409
model_681,Episode_Reward/lin_vel_z_l2,668,-0.004364496562629938
model_681,Episode_Reward/lin_vel_z_l2,669,-0.004335352685302496
model_681,Episode_Reward/lin_vel_z_l2,670,-0.004375242628157139
model_681,Episode_Reward/lin_vel_z_l2,671,-0.004417875781655312
model_681,Episode_Reward/lin_vel_z_l2,672,-0.004304917529225349
model_681,Episode_Reward/lin_vel_z_l2,673,-0.004254844505339861
model_681,Episode_Reward/lin_vel_z_l2,674,-0.004325043875724077
model_681,Episode_Reward/lin_vel_z_l2,675,-0.004408900626003742
model_681,Episode_Reward/lin_vel_z_l2,676,-0.004321836866438389
model_681,Episode_Reward/lin_vel_z_l2,677,-0.004266152158379555
model_681,Episode_Reward/lin_vel_z_l2,678,-0.004258486907929182
model_681,Episode_Reward/lin_vel_z_l2,679,-0.004214901942759752
model_681,Episode_Reward/lin_vel_z_l2,680,-0.004219041205942631
model_681,Episode_Reward/lin_vel_z_l2,681,-0.004266527481377125
model_681,Episode_Reward/rear_clearance,602,1.0703121423721313
model_681,Episode_Reward/rear_clearance,603,3.181250810623169
model_681,Episode_Reward/rear_clearance,604,5.334383487701416
model_681,Episode_Reward/rear_clearance,605,7.470850467681885
model_681,Episode_Reward/rear_clearance,606,9.594295501708984
model_681,Episode_Reward/rear_clearance,607,11.723970413208008
model_681,Episode_Reward/rear_clearance,608,13.861437797546387
model_681,Episode_Reward/rear_clearance,609,15.993696212768555
model_681,Episode_Reward/rear_clearance,610,18.11345672607422
model_681,Episode_Reward/rear_clearance,611,19.841554641723633
model_681,Episode_Reward/rear_clearance,612,19.99988555908203
model_681,Episode_Reward/rear_clearance,613,19.99988555908203
model_681,Episode_Reward/rear_clearance,614,19.99988555908203
model_681,Episode_Reward/rear_clearance,615,19.99988555908203
model_681,Episode_Reward/rear_clearance,616,19.99988555908203
model_681,Episode_Reward/rear_clearance,617,19.99988555908203
model_681,Episode_Reward/rear_clearance,618,19.99988555908203
model_681,Episode_Reward/rear_clearance,619,19.99988555908203
model_681,Episode_Reward/rear_clearance,620,19.99988555908203
model_681,Episode_Reward/rear_clearance,621,19.99988555908203
model_681,Episode_Reward/rear_clearance,622,19.99988555908203
model_681,Episode_Reward/rear_clearance,623,19.99988555908203
model_681,Episode_Reward/rear_clearance,624,19.99988555908203
model_681,Episode_Reward/rear_clearance,625,19.99988555908203
model_681,Episode_Reward/rear_clearance,626,19.99988555908203
model_681,Episode_Reward/rear_clearance,627,19.99988555908203
model_681,Episode_Reward/rear_clearance,628,19.99988555908203
model_681,Episode_Reward/rear_clearance,629,19.99988555908203
model_681,Episode_Reward/rear_clearance,630,19.99988555908203
model_681,Episode_Reward/rear_clearance,631,19.99988555908203
model_681,Episode_Reward/rear_clearance,632,19.99988555908203
model_681,Episode_Reward/rear_clearance,633,19.99988555908203
model_681,Episode_Reward/rear_clearance,634,19.99988555908203
model_681,Episode_Reward/rear_clearance,635,19.99988555908203
model_681,Episode_Reward/rear_clearance,636,19.99988555908203
model_681,Episode_Reward/rear_clearance,637,19.99988555908203
model_681,Episode_Reward/rear_clearance,638,19.99988555908203
model_681,Episode_Reward/rear_clearance,639,19.99988555908203
model_681,Episode_Reward/rear_clearance,640,19.99988555908203
model_681,Episode_Reward/rear_clearance,641,19.99988555908203
model_681,Episode_Reward/rear_clearance,642,19.99988555908203
model_681,Episode_Reward/rear_clearance,643,19.99988555908203
model_681,Episode_Reward/rear_clearance,644,19.99988555908203
model_681,Episode_Reward/rear_clearance,645,19.99988555908203
model_681,Episode_Reward/rear_clearance,646,19.99988555908203
model_681,Episode_Reward/rear_clearance,647,19.99988555908203
model_681,Episode_Reward/rear_clearance,648,19.99988555908203
model_681,Episode_Reward/rear_clearance,649,19.99988555908203
